category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
1342|26966,Anchoring Systems|Concrete-Anchors,3304000,Sup-R-Lag,,E:\IMAGES\ITEMS\product\3\3\mkt-fastening-3304000-sup-r-lag.jpg,MKT Fastening,Sup-R-Lag,"Medium to heavy loads Can be used in dead, variable, or vibratory conditions in all types of solid masonry  Cannot be over-expanded, excellent near edge of slabs G.S.A. Spec FF-S-325C, Group II, Type 1, Class 1 (Long) G.S.A. Spec FF-S-325C, Group II, Type 1, Class 2 (Short)  Zinc diecast alloy",,,"Bolt Dia.: 1/4"", Hole Dia.: 1/2"", Shield Length: 1"", Box Qty.: 100, Master Qty.: 1,200",Sup-R-Lag
1342|26966,Anchoring Systems|Concrete-Anchors,3305000,Sup-R-Lag,,E:\IMAGES\ITEMS\product\3\3\mkt-fastening-3305000-sup-r-lag.jpg,MKT Fastening,Sup-R-Lag,"Medium to heavy loads Can be used in dead, variable, or vibratory conditions in all types of solid masonry  Cannot be over-expanded, excellent near edge of slabs G.S.A. Spec FF-S-325C, Group II, Type 1, Class 1 (Long) G.S.A. Spec FF-S-325C, Group II, Type 1, Class 2 (Short)  Zinc diecast alloy",,,"Bolt Dia.: 5/16"", Hole Dia.: 1/2"", Shield Length: 1-1/4"", Box Qty.: 100, Qty.: 800",Sup-R-Lag
1342|26966,Anchoring Systems|Concrete-Anchors,3306000,Sup-R-Lag,,E:\IMAGES\ITEMS\product\3\3\mkt-fastening-3306000-sup-r-lag.jpg,MKT Fastening,Sup-R-Lag,"Medium to heavy loads Can be used in dead, variable, or vibratory conditions in all types of solid masonry  Cannot be over-expanded, excellent near edge of slabs G.S.A. Spec FF-S-325C, Group II, Type 1, Class 1 (Long) G.S.A. Spec FF-S-325C, Group II, Type 1, Class 2 (Short)  Zinc diecast alloy",,,"Bolt Dia.: 3/8"", Hole Dia.: 5/8"", Shield Length: 1-3/4"", Box Qty.: 50, Qty.: 400",Sup-R-Lag
1342|26966,Anchoring Systems|Concrete-Anchors,3308000,Sup-R-Lag,,E:\IMAGES\ITEMS\product\3\3\mkt-fastening-3308000-sup-r-lag.jpg,MKT Fastening,Sup-R-Lag,"Medium to heavy loads Can be used in dead, variable, or vibratory conditions in all types of solid masonry  Cannot be over-expanded, excellent near edge of slabs G.S.A. Spec FF-S-325C, Group II, Type 1, Class 1 (Long) G.S.A. Spec FF-S-325C, Group II, Type 1, Class 2 (Short)  Zinc diecast alloy",,,"Bolt Dia.: 1/2,"" Hole Dia.: 3/4"", Shield Length: 2"", Box Qty.: 50, Qty.: 250",Sup-R-Lag
1342|26966,Anchoring Systems|Concrete-Anchors,3314000,Sup-R-Lag,,E:\IMAGES\ITEMS\product\3\3\mkt-fastening-3314000-sup-r-lag.jpg,MKT Fastening,Sup-R-Lag,"Medium to heavy loads Can be used in dead, variable, or vibratory conditions in all types of solid masonry  Cannot be over-expanded, excellent near edge of slabs G.S.A. Spec FF-S-325C, Group II, Type 1, Class 1 (Long) G.S.A. Spec FF-S-325C, Group II, Type 1, Class 2 (Short)  Zinc diecast alloy",,,"Bolt Dia.: 1/4"", Hole Dia.: 1/2"", Shield Length: 1-1/2,"" Box Qty.: 100, Qty.: 800",Sup-R-Lag
1342|26966,Anchoring Systems|Concrete-Anchors,3315000,Sup-R-Lag,,E:\IMAGES\ITEMS\product\3\3\mkt-fastening-3315000-sup-r-lag.jpg,MKT Fastening,Sup-R-Lag,"Medium to heavy loads Can be used in dead, variable, or vibratory conditions in all types of solid masonry  Cannot be over-expanded, excellent near edge of slabs G.S.A. Spec FF-S-325C, Group II, Type 1, Class 1 (Long) G.S.A. Spec FF-S-325C, Group II, Type 1, Class 2 (Short)  Zinc diecast alloy",,,"Bolt Dia.: 5/16"", Hole Dia.: 1/2"", Shield Length: 1-3/4"", Box Qty.: 100, Qty.: 500",Sup-R-Lag
1342|26966,Anchoring Systems|Concrete-Anchors,3316000,Sup-R-Lag,,E:\IMAGES\ITEMS\product\3\3\mkt-fastening-3316000-sup-r-lag.jpg,MKT Fastening,Sup-R-Lag,"Medium to heavy loads Can be used in dead, variable, or vibratory conditions in all types of solid masonry  Cannot be over-expanded, excellent near edge of slabs G.S.A. Spec FF-S-325C, Group II, Type 1, Class 1 (Long) G.S.A. Spec FF-S-325C, Group II, Type 1, Class 2 (Short)  Zinc diecast alloy",,,"Bolt Dia.: 3/8"", Hole Dia.: 5/8"", Shield Length: 2-1/2"", Box Qty.: 50, Qty.: 250",Sup-R-Lag
1342|26966,Anchoring Systems|Concrete-Anchors,3318000,Sup-R-Lag,,E:\IMAGES\ITEMS\product\3\3\mkt-fastening-3318000-sup-r-lag.jpg,MKT Fastening,Sup-R-Lag,"Medium to heavy loads Can be used in dead, variable, or vibratory conditions in all types of solid masonry  Cannot be over-expanded, excellent near edge of slabs G.S.A. Spec FF-S-325C, Group II, Type 1, Class 1 (Long) G.S.A. Spec FF-S-325C, Group II, Type 1, Class 2 (Short)  Zinc diecast alloy",,,"Bolt Dia.: 1/2"", Hole Dia.: 3/4"", Shield Length: 3"", Box Qty.: 50, Qty.: 150",Sup-R-Lag
1342|26966,Anchoring Systems|Concrete-Anchors,3912000,Zap-It,,E:\IMAGES\ITEMS\product\3\9\mkt-fastening-3912000-zap-it.jpg,MKT Fastening,Zap-It,"Required hole diameter equals anchor diameter Fast, easy installation Stainless steel nail and zinc anchor body allow for fastening in outdoor applications  Zinc Zap-It body with: Carbon steel nail, zinc plated Stainless steel nail Available in Bulk pack Dead loads only Not recommended for eccentric loading",,,"Stainless Steel: —, Anchor Diameter & Length:  3/16” x 7/8”, Hole Diameter: 3/16"", Embedment: 5/8"", Tension:  —, Shear:  —, Box Qty.: 100, Master Qty.: 3000",Zap-It
1342|26966,Anchoring Systems|Concrete-Anchors,3916000,Zap-It,,E:\IMAGES\ITEMS\product\3\9\mkt-fastening-3916000-zap-it.jpg,MKT Fastening,Zap-It,"Required hole diameter equals anchor diameter Fast, easy installation Stainless steel nail and zinc anchor body allow for fastening in outdoor applications  Zinc Zap-It body with: Carbon steel nail, zinc plated Stainless steel nail Available in Bulk pack Dead loads only Not recommended for eccentric loading",,,"Stainless Steel: 3916SSO, Anchor Diameter & Length: 1/4” x 1”, Hole Diameter: 1/4"", Embedment: 3/4"", Tension: 750, Shear: 1,516, Box Qty.: 100, Master Qty.: 800",Zap-It
