category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
309|19521,Sealers|Caulks and Sealants,1500SL,Premium Self-leveling Concrete Joint & Crack Sealant,,E:\IMAGES\ITEMS\product\1\5\Geocel-1500SL-Premium-Self-leveling-Concrete-Joint-Crack.jpg,Geocel,,"1500SL Sealant is a a high performance one-part, moisture curing, self-leveling sealant for concrete or asphalt joints. Its non-gassing property makes it ideal for high temperature and humid conditions Non-gassing, Permanently flexible, Excellent adhesion, Excellent UV resistance, Non-priming on most substrates, and Asphalt compatible (black only).","Adheres To: Asphalt, concrete, masonry, mortar, and wood.  Colors: Gray and black",,Geocel 1500SL Premium Self-leveling Concrete Joint & Crack Sealant,Premium Self-leveling Concrete Joint & Crack Sealant
309|19521,Sealers|Caulks and Sealants,2000,Construction Caulking Sealant,,E:\IMAGES\ITEMS\product\2\0\Geocel-2000-Construction-Caulking.jpg,Geocel,,"2000® Construction Caulking Sealant is a single component, non-sag elastomeric sealant, designed for use in most moving and non-moving joints.  100% resealable. In the cured state, the sealant will rejoin to itself if the bead is broken. It will also adhere to itself if additional sealant is applied over cured material.  Gunnable at low temperatures.  Exhibits immediate adhesion to many building materials, including damp, non-porous surfaces.","Adheres To: Masonry, sheet metal, vinyl, wood, and other common building substrates.  Colors: Bronze, brown, black, gray, white, and clear/translucent. Special colors may be available on request.",,Geocel 2000 Construction Caulking Sealant,Construction Caulking Sealant
309|26914,Sealers|Above Grade,2010,Brushable Repair Coating,,E:\IMAGES\ITEMS\product\2\0\Geocel-2010-Brushable-Repair.jpg,Geocel,,"2010® is a single-component, brushable elastomeric sealant designed for many construction, commercial, agricultural, manufacturing, and industrial applications. It has the following unique properties:   May be applied at any working temperature Exhibits immediate adhesion to most construction materials, including damp, non-porous surfaces, and oily or dirty surfaces May be applied in layers to build up desired sealant thickness Forms a tough and flexible film with outstanding adhesion to metal, concrete, wood, and glass Withstands water contact immediately after application to stop leaks fast Product meets all state and federal VOC regulations",Limitations: Traffic-bearing surfaces Bituminous or asphaltic surfaces Polystyrene insulation sheathing Areas where food is processed or stored Flexible acrylic surfaces,,Geocel 2010 Brushable Repair Coating,Brushable Repair Coating
309|19521,Sealers|Caulks and Sealants,2300,Construction Tripolymer Sealant,,E:\IMAGES\ITEMS\product\2\3\Geocel-2300-Construction-Tripolymer.jpg,Geocel,,"2300® Construction Tripolymer Sealant is a single component, high-performance elastomeric sealant for use in a wide variety of roofing, trim, architectural metal, manufacturing, underdeck system, solar roof system, and general construction applications. Will not crack.  Asphalt compatible.  Exceptional elongation and flexibility.  Excellent adhesion to many building surfaces, even when damp.  Superior ultraviolet resistance.  Resealable, may be applied over itself.  Paintable.  No dirt pick-up.  Easily applied, non-stringing formulation.  Available in crystal clear, colors, and specially designed metal roof colors.  Tools and cleans up easily.  Mildew resistant.","Limitations: Do not use on traffic-bearing surfaces Do not use on extruded polystyrene insulating sheathing (Styrofoam®, etc.) Do not use on acrylic skylight glazing surfaces Do not use in areas where food is processed or stored. Do not use in interior applications without long-term, high volume ventilation.",,Geocel 2300 Construction Tripolymer Sealant,Construction Tripolymer Sealant
309|26914,Sealers|Above Grade,2310,Tripolymer Brushable Repair Coating,,E:\IMAGES\ITEMS\product\2\3\Geocel-2310-Tripolymer-Brushable-Repair.jpg,Geocel,,"2310® Brushable Tripolymer Sealant is a single-component, brushable elastic sealant with rubber-like flexibility, designed for many construction, roofing, manufacturing, and industrial applications.   Exhibits adhesion to many common construction materials including damp, oily, or dirty surfaces.  Withstands water contact immediately after application to stop leaks.  Prevents rust on metal surfaces.  Mildew resistant.  Paintable.  Crystal clear.  Resealable.  All weather application.  Stays flexible.  Lever-lock lids on 3-gallon pails.",Limitations: Do not use on traffic-bearing surfaces Do not use on polystyrene insulation sheathing or EPDM. Do not use in areas where food is processed or stored Product contains solvents that may craze some plastic materials Do not use as a complete surface coating or in continuous underwater applications Product is recommended for exterior use only due to odor emitted during cure,,Geocel 2310 Tripolymer Brushable Repair Coating,Tripolymer Brushable Repair Coating
309|26914,Sealers|Above Grade,2315LRF,Leak Repair-Fibered Brushable Coating,,E:\IMAGES\ITEMS\product\2\3\Geocel-2315LRF-Leak-Repair-Fibered-Brushable.jpg,Geocel,,"2315LRF® Leak Repair-Fibered Brushable Sealant is a single-component, elastic sealant with rubber-like flexibility. 2315LRF Sealant is a permanent solution for roof leaks and will stop leaks immediately, even in wet conditions.   Stops leaks immediately and permanently.  Fibered for strength.  Will function in severe UV, heat, acid rain, and intermittent foot traffic.  Withstands water contact immediately after application to stop leaks.  One-step application with no primer required.  Applies in extreme temperature ranges, including wet and icy conditions.  Mildew resistant.  Repairs small areas on slate, tile, shingles, and asphalt roofs.  Exhibits adhesion to many roofing materials, including damp, oily, or slightly dirty surfaces.",Limitations: Do not use on polystyrene insulation sheathing or EPDM Do not use in areas where food is processed or stored Do not use as a complete surface coating or in continuous underwater applications Product is recommended for exterior use only due to odor emitted during cure Product contains solvents which may craze some plastic materials or discolor some light colored asphaltic materials.,,Geocel 2315LRF Leak Repair-Fibered Brushable Coating,Leak Repair-Fibered Brushable Coating
309|19521,Sealers|Caulks and Sealants,3300,Professional Grade Polyurethane Sealant,,E:\IMAGES\ITEMS\product\3\3\Geocel-3300-Professional-Grade-Polyurethane.jpg,Geocel,,"3300® Polyurethane Roofing Sealant is a single component, high performance polyurethane sealant that withstands extreme weather conditions and cures to a flexible weatherproof seal. Withstands extreme weather conditions.  Meets LEED and NAHB guidelines.  Moisture cure.  Permanently flexible.  Minimal shrinkage.  Non-sag formula.  Low odor, low VOC.  VOC & CARB compliant.  30-year life expectancy.  Primerless adhesion.  Paintable, non-corrosive.  Contains no TDI (toluene diisocyanate).","Limitations: Do not apply to absorptive surfaces such as marble, limestone, or granite without prior testing for discoloration or staining. Do not apply over damp or contaminated surfaces",,Geocel 3300 Professional Grade Polyurethane Sealant,Professional Grade Polyurethane Sealant
309|19521,Sealers|Caulks and Sealants,3500,Roof Tile Adhesive/Sealant,,E:\IMAGES\ITEMS\product\3\5\Geocel-3500-Roof-Tile.jpg,Geocel,,"3500™ Roof Tile Adhesive/Sealant is a urethane sealant that cures to a tough, flexible seal. Manufactured for clay, slate, concrete, and composite roof tiles, it can be used in bonding, beading, and sealing applications. It contains no TDI (toluene diisocyanate). One-part Urethane Moisture.  Cure Sealant.  Contains no TDI (Toulene Diisocyanate).  Adheres to Clay, Slate, Concrete, and Composite Roof Tiles.  50-Year Durability Rating.  Paintable.  Both Bonding and Sealing Applications.  Variety of Colors.  Fast Set-up, No Shrinkage.",Limitations: Do not use for glazing. Do not use on plastic materials with high plasticizer content. Do not use on corrosive/crack sensitive plastics.,,Geocel 3500 Roof Tile Adhesive/Sealant,Roof Tile Adhesive/Sealant
309|26914,Sealers|Above Grade,4515,Pitch Pan & Repair Sealant,,E:\IMAGES\ITEMS\product\4\5\Geocel-4515-Pitch-Pan-Repair.jpg,Geocel,,"4515® Pitch Pan & Repair Sealant is a semi-self-leveling Scypolymer® sealant. There is no mixing involved and it can be used in damp or dry conditions. Simply pour it in place and it cures to form a weather resistant, permanent seal for pitch pans and EPDM repairs. Can be applied in damp or dry conditions.  No priming required on most substrates.  Semi-self-leveling.  One-part, no mixing.  Compatible with GeoGreen 4500® Roof Bonding Sealant.  Permanently flexible.  Will not distort due to weather, stress, water, movement, or aging.  Adheres to many common building substrates including EPDM, TPO*,PVC*, metal, asphalt shingles, and concrete.  Meets LEED & NAHB guidelines.",Limitations: Do not use on unprimed TPO or PVC Do not use for broad applications on PVC,,Geocel 4515 Pitch Pan & Repair Sealant,Pitch Pan & Repair Sealant
309|19521,Sealers|Caulks and Sealants,8125,100% High Performance Silicone Acetoxy Cure Sealant,,E:\IMAGES\ITEMS\product\8\1\100-High-Performance-Silicone-Acetoxy-Cure.png,Geocel,,"8125® 100% High Performance Acetoxy Cure Sealant is a high modulus, one component sealant. It has excellent adhesion to non-porous surfaces and is able to withstand ±25% joint movement. 100% Silicone.  High modulus.  Excellent adhesion to non-porous surfaces.  Mildew resistant.  Can be applied in extreme temperatures.  Good resistance to weathering, vibration, and moisture.  ±25% joint movement.  Can be used for sealing or adhering glass, wood, vinyl, metal, ceramic, plastic, and many painted surfaces.  Meets ASTM C 920, TT-S-0023; FDA/USDA approved.","Limitations: Product is not recommended for exterior, below grade use. Product is not recommended for glazing of insulated glass units sealed with two-part silicone secondary seals. Product is not recommended for continuous water immersion. Do not use in applications over tar, asphalt, or materials that bleed oils, plasticizers, or solvents. Do not use on marble substrates Do not use in applications with airtight enclosures as the sealant requires atmospheric moisture to cure Do not use in applications with materials that may react to acetic acid like copper, acrylic, and plastic. Do not use on horizontal traffic joints.",,Geocel 8125 100% Silicone High Performance Silicone Acetoxy Cure Sealant,100% High Performance Silicone Acetoxy Cure Sealant
