category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
21674,Knives,830037,Leatherman Wave Multi Tool,"The Leatherman Wave multi-tool is hands down our most popular model, made famous by its outside-accessible blades that can be deployed with just one hand. When we redesigned it in 2004, we gave the new Wave larger knives, stronger pliers, longer wire cutt",E:\IMAGES\ITEMS\product\8\3\830037-Leatherman-Wave-Multi.jpg,Leatherman Tool Group,"The Leatherman Wave multi-tool is hands down our most popular model, made famous by its outside-accessible blades that can be deployed with just one hand. When we redesigned it in 2004, we gave the new Wave larger knives, stronger pliers, longer wire cutters, and all-locking blades. Perfect for any job, adventure, or everyday task, the Wave multi-tool is an international best-seller.","Tools: 420HC Clip Point Knife 420HC Sheepsfoot Serrated Knife 8 in | 19 cm Ruler Bottle Opener Can Opener Diamond-coated File Hard-wire Cutters INCLUDED BITS: Phillips and Flat Tip Eyeglasses Screwdriver Bit, Phillips #1-2 and 3/16"" Bit Large Bit Driver Large Screwdriver Needlenose Pliers Regular Pliers Saw  Small Bit Driver Wire Cutters Wire Stripper Wood/Metal File","Measurements: 2.9""(Blade length) 4"" (closed) 8.5oz",,830037 Leatherman Wave Multi Tool,Leatherman Wave Multi Tool
21674,Knives,830158,Surge Multi-Tool,"The Leatherman Surge is one of our two largest multi-tools; a real powerhouse, built with our largest pliers, longest multi-tool blades and easy-to-use locks. A unique blade exchanger, large and small bit drivers and four outside-opening blades give you q",E:\IMAGES\ITEMS\product\8\3\Leatherman-Tool-Group-830158-Surge-Multi.jpg,Leatherman Tool Group,"The Leatherman Surge is one of our two largest multi-tools; a real powerhouse, built with our largest pliers, longest multi-tool blades and easy-to-use locks. A unique blade exchanger, large and small bit drivers and four outside-opening blades give you quick access to the tools you use most. The Surge was built for tough jobs and the hands that do them.",25-year Warranty All Locking Blades and Tools Lanyard ring Leather or Nylon Sheath Outside-accessible Blades for One-handed Opening Stainless Steel Body Stainless Steel Handles,12.5 oz | 335 g 3.1 in | 7.87 cm (blade length) 4.5 in | 11.5 cm (closed),,Leatherman Tool Group 830158 Surge Multi-Tool,Surge Multi-Tool
21674,Knives,830948,Skeletool Multi-Tool,"At a mere five ounces, the Leatherman Skeletool has a stainless steel combo blade, pliers, bit driver, removable pocket clip and carabiner/bottle opener. The Skeletool is just what you need in one good lookin' package.",E:\IMAGES\ITEMS\product\8\3\Leatherman-Tool-Group-830948-Skeletool-Multi.jpg,Leatherman Tool Group,"At a mere five ounces, the Leatherman Skeletool has a stainless steel combo blade, pliers, bit driver, removable pocket clip and carabiner/bottle opener. The Skeletool is just what you need in one good lookin' package.",25-year Warranty All Locking Blades and Tools Nylon Sheath Sold Separately Outside-accessible Blade for One-handed Opening Removable Pocket Clip Stainless Steel body Stainless Steel with 6061-T6 Aluminum Handle Insert,2.6 in | 6.60 cm (blade length) 4 in | 10 cm (closed) 5.0 oz | 142 g,,Leatherman Tool Group 830948 Skeletool Multi-Tool,Skeletool Multi-Tool
21674,Knives,831102,Super Tool 300 Multi-Tool,"The award-winning, Leatherman Super Tool 300 is the multi-tool for the working man. Larger pliers are the strongest we've ever produced and the sloped-top handle design means you can maneuver them further into tight spaces. When you're working with gloves",E:\IMAGES\ITEMS\product\8\3\Leatherman-Tool-Group-831102-Super-Tool-300-Multi.jpg,Leatherman Tool Group,"The award-winning, Leatherman Super Tool 300 is the multi-tool for the working man. Larger pliers are the strongest we've ever produced and the sloped-top handle design means you can maneuver them further into tight spaces. When you're working with gloves on, the large side cutouts make it easy to still grab components and rolled handles make for a comfortable grip. Stranded, hard and regular wire cutters all come standard on Super Tool 300, and because they're removable you can repair or re-sharpen on the spot. 19 tools all ready for your toughest jobs. Super Tool 300 is back from vacation and ready to get to work.",25-year Warranty All Locking Blades and Tools Comfort-sculpted Handles w/ Cutouts for Access with Gloves On Leather or Nylon Sheath Stainless Steel Body Stainless Steel Handles,3.2 in | 8.13 cm (blade length) 4.5 in | 11.5 cm (closed) 9.6 oz | 272.15 g,,Leatherman Tool Group 831102 Super Tool 300 Multi-Tool,Super Tool 300 Multi-Tool
21674,Knives,850012,Mut Multi-Tool,"The Leatherman MUT is the first multi-tool that functions as both a tactical and practical tool for military, LE, or civilian shooters. The MUT features multiple areas on the tool threaded for cleaning rods and brushes and all the screwdriver bits are siz",E:\IMAGES\ITEMS\product\8\5\Leatherman-Tool-Group-850012-Mut-Multi.jpg,Leatherman Tool Group,"The Leatherman MUT is the first multi-tool that functions as both a tactical and practical tool for military, LE, or civilian shooters. The MUT features multiple areas on the tool threaded for cleaning rods and brushes and all the screwdriver bits are sized for standard military and civilian sighting adjustment work. Also built into the design of the tool is the flexibility to replace the most commonly used parts on the spot, using a simple Torx #8, keeping down-time to a minimum. With all this, a MOLLE sheath and scope adjustment wrench included, the Leatherman MUT may very well be the most efficient and useful piece in your kit.","1/2"" and 3/8"" Wrench Accessory 25-Year Warranty All Locking Blades and Tools Black Oxide Version Available Bronze Carbon Scraper and Titanium Pocket Clip MOLLE Sheath Outside-accessible Blades for One-handed Opening Removable Pocket Clip Stainless Steel Body Stainless Steel Handles",5 in/ 12.7 cm 11.2 oz / 317.5 g 3 in / 7.62 cm,,Leatherman Tool Group 850012 Mut Multi-Tool,Mut Multi-Tool
152|22489,Flashlights - All|Headlamps and Hands Free Lights,LED-880001,H-7 HEADLAMP 155 LUMENS,,E:\IMAGES\ITEMS\product\L\E\leatherman-tool-group-led-880001-h-7-headlamp-155-lumens.jpg,Leatherman Tool Group,H-7 HEADLAMP 155 LUMENS,,"We’ve taken one of our most popular LED headlamps and made it brighter, lighter, and easier to use. An upgraded lens for our Advanced Focus System adjusts for either long-distance viewing or close range illumination, and a revised durable tilt mechanism puts light just where you need it. Our new wheel switch allows you to easily control light intensity, and special touches like an added carabiner hook and a new ergonomic fit make the H7.2 a headlamp you’ll soon wonder how you did without.",,BATTERY TYPE: 4 x AAA RECHARGEABLE: no,H-7 HEADLAMP 155 LUMENS
152|22494,Flashlights - All|Rechargeable Flashlights,LED-880003,P7 LED LIGHT W/ AFS 175 LUMENS,,E:\IMAGES\ITEMS\product\L\E\leatherman-tool-group-led-880003-p7-led-light-w-afs-175-lumens.jpg,Leatherman Tool Group,P7 LED LIGHT W/ AFS 175 LUMENS,INCLUDES: Lanyard Sheath,"This light is one of the most popular LED flashlights on the market today, and we’ve updated and upgraded both features and technology in our new P7.2 for the best possible light experience. The P7.2 flashlight has simple to remember high/low/off settings, and features the Advanced Focus System™ to quickly cast a far-off spot, or close up spill light for reading. Extremely durable anodized aluminum casing surrounds the four AAA batteries needed to power this impressively bright light, enhanced by a new CREE® LED chip. The all-new P7.2 is the perfect combination of size, power, reliability and easy-to-use operation – great for camping, hunting, hiking, walking the dog, work and more.",,LENGTH: 5.12 in | 13 cm BATTERY TYPE: 4 x AAA RECHARGEABLE: no,P7 LED LIGHT W/ AFS 175 LUMENS
152|22494,Flashlights - All|Rechargeable Flashlights,LED-880010,M7R LED LIGHT W/ AFS 220 LUMENS,,E:\IMAGES\ITEMS\product\L\E\leatherman-tool-group-led-880010-m7r-led-light-w-afs-220-lumens.jpg,Leatherman Tool Group,M7R LED LIGHT W/ AFS 220 LUMENS,INCLUDES: Lanyard Power Supply Intelligent Clip Floating USB Charger Charging Dock,"Our M7R proves high performance and environmental sustainability are not mutually exclusive. This rechargeable flashlight doesn't compromise on anything. With the premium Advanced Focus System for near-to-far beam adjustment and Focus Lock™ to keep your place when holstering, this is a tactical light any professional would love to have. This light includes the Floating Charge System™ for recharging on the wall, or on the go with the USB cable. The M7R flashlight is perfect for professionals or civilians who only want the best.",,LENGTH: 6.14 in | 15.6 cm BATTERY TYPE: ICR18650 RECHARGEABLE: Yes RECHARGE TIME: 8h,M7R LED LIGHT W/ AFS 220 LUMENS
152|22494,Flashlights - All|Rechargeable Flashlights,LED-880014,P5R LEDLIGHT W/ AFS 200 LUMENS,,E:\IMAGES\ITEMS\product\L\E\leatherman-tool-group-led-880014-p5r-ledlight-w-afs-200-lumens.jpg,Leatherman Tool Group,P5R LEDLIGHT W/ AFS 200 LUMENS,INCLUDES: Lanyard Power Supply Intelligent Clip Floating USB Charger Charging Dock,"The all-new P5R.2 rechargeable flashlight has power and portability in a rechargeable option. The P5R.2 comes with our one-of-a-kind, Floating Charge System™ for wall-mounted or on-the-go charging. Just pop the flashlight into the magnetic recharging system (no need to mess around with wires or batteries) and store for as long as you like - there's no battery memory. To recharge on the go, the system comes with a USB cord. With an output of up to 270 lumens and the ability to be recharged up to 1000 times, you'll be ready for anything.",,LENGTH: 4.6 in | 11.7 cm BATTERY TYPE: 1 x ICR 14500 RECHARGEABLE: Yes RECHARGE TIME: 2h 30min,P5R LEDLIGHT W/ AFS 200 LUMENS
152|22489,Flashlights - All|Headlamps and Hands Free Lights,LED-880019,H-4 HEADLAMP 40 LUMENS,,E:\IMAGES\ITEMS\product\L\E\leatherman-tool-group-led-880019-h-4-headlamp-40-lumens.jpg,Leatherman Tool Group,H-4 HEADLAMP 40 LUMENS,,"This small headlamp is a three-in-one marvel. In its storage case (included) it can be used as a handheld flashlight. Still want to be hands free? No problem, just clip it to your belt. Leave the case at home and take just the handy headlamp itself running, camping, climbing, or just walking the dog. This light is super lightweight and bright, and the adjustable band is soft, but stays in place. The H4 headlamp is that light you didn't see coming. But in this case, that's a good thing.",,BATTERY TYPE: 3 x AAA RECHARGEABLE: no,H-4 HEADLAMP 40 LUMENS
